ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j11	2.250000204639946e-06	1.0450266743215137e-05	-1.2499999974124877e-06	1.043724888474331e-05	-1.2500005794890967e-07	8.466994877612996e-06	1.8749999828315826e-06	9.707879830490216e-06	1.0000000152388109e-06	8.074527746832112e-06	0.0	0.0	-18.665086250000265	0.8820431459281871	-26.405741875000015	0.5257882915833846	25.87473849999999	0.8317426823088964	-4.547723760000003	0.05345081915970544	-23.743809635000392	0.6769080587228329	11a	-5.6	0.1	0	Janssen
j12	2.7499997827362675e-06	6.5205012411556705e-06	1.7499999882275574e-06	9.1853812381399e-06	-1.2499999044734974e-07	7.931324760793921e-06	-1.2499998629067476e-07	1.0353456100521137e-05	7.500000350546544e-07	8.631191968084064e-06	0.0	0.0	-16.42480762500079	0.9429662532064129	-24.05976887499996	0.5050568828971553	22.558617875000035	0.8315502318051388	-4.155955395300002	0.06891530585356996	-22.081909020299946	0.6065829032412888	11b	-5.6	0.1	0	Janssen
g1	1.7500001217740643e-06	5.986170011160828e-06	-2.6249999739036407e-06	7.159483270998138e-06	1.8749999941292117e-06	9.493714127192619e-06	-2.625000021367896e-06	9.869448266887924e-06	-7.49999895788278e-07	7.568779653771671e-06	0.0	0.0	-17.373211125000847	0.900857874412297	-38.04244499999995	1.0686975827523162	31.336652999999984	0.8690197624862259	-5.706116190899996	0.11723191371210595	-29.78512169090024	1.3078177349244833	THQ1	-9.607999999999999	0.1	0	THQ
g2	-1.6249992745542842e-06	9.802250025221511e-06	-1.0000000103360662e-06	9.134245304570398e-06	9.999999244314495e-07	7.745921724167038e-06	-8.749999769364081e-07	8.375839464770172e-06	-2.499999973082368e-06	7.341928023423018e-06	0.0	0.0	-15.934701250000371	1.0060307531920718	-31.04339837499999	0.5330666879203744	26.559949124999903	0.6909947961163352	-4.8672685160999976	0.03887896267692281	-25.28542401610014	0.7378489754433063	THQ2	-7.6864	0.1	0	THQ
g3	2.3750001719236026e-06	1.0747907559363125e-05	1.6249999525541623e-06	8.572522679103878e-06	2.6250000134098168e-06	1.0028232029312316e-05	-9.999999907961408e-07	7.5320022010568485e-06	2.5000000685793117e-06	9.304712861092785e-06	0.0	0.0	-16.224565375000367	0.6038827074627844	-37.05521750000003	1.070650975694403	29.352014999999966	0.6267940458180026	-5.576233622400003	0.1034262492403672	-29.50399337240004	1.314503897565522	THQ3	-9.33348	0.1	0	THQ
g4	-5.000001829102986e-07	9.262664378125748e-06	-5.0000000086924965e-06	8.154030021597498e-06	-2.999999984751867e-06	9.62603855950222e-06	-1.2499995527548435e-07	9.495050451154969e-06	1.2499993374603945e-07	8.829615222478715e-06	0.0	0.0	-18.583056750000328	1.2075120685970375	-36.521465500000026	0.6975132909539771	32.71711012500011	0.8061619092820776	-5.5219421808	0.07073487822250757	-27.909362805800107	0.6513661127288681	THQ4	-9.33348	0.127	0	THQ
g5	9.999998815146685e-07	9.463836015589586e-06	-1.7500000200243446e-06	8.063434601442208e-06	-2.624999982714371e-06	1.0287096451505923e-05	2.3749999872535455e-06	9.449700361169104e-06	-1.7500001111159237e-06	9.232992460243152e-06	0.0	0.0	-18.187541750000147	1.0648960341764786	-38.664623624999926	0.9337607095612604	33.07210662500011	1.0376464055537689	-5.687503546500003	0.0954226008070434	-29.46756504650027	1.1895475999258107	THQ5	-10.8433	0.1	0	THQ
g6	1.6825651982799172e-13	8.979200675508286e-06	6.250000197383088e-07	7.648056471983957e-06	3.749999218882749e-07	7.667716199064526e-06	-1.8750000046452441e-06	7.495761513073561e-06	-1.000000073929641e-06	9.04791741128002e-06	0.0	0.0	-14.856782124999876	0.7690607998544081	-38.16205737499999	0.9823200515059488	32.1374750000001	0.7865289312798374	-5.866481388600002	0.1121641624910534	-26.747847763599964	1.1002060124947046	THQ6	-7.6864	0.1	0	THQ
g7	-1.8750001618172973e-06	7.081596884172052e-06	8.75000025502004e-07	7.785223095425601e-06	-1.7499999788128659e-06	7.4019929599865765e-06	4.624999970204158e-06	7.912627313654557e-06	6.250000433283274e-07	7.017755974781473e-06	0.0	0.0	-26.61356874999995	2.1143076800517666	-39.637638500000065	2.075334236170474	41.06633475000004	2.5655553394487067	-5.631524245799997	0.17992967598634108	-30.81639424579986	1.735361056484345	THQ7	-7.96091	0.1	0	THQ
g8	6.24999975116225e-07	7.700619396837606e-06	2.4999998004204827e-07	7.5941602982077685e-06	3.249999981420615e-06	8.947075297404866e-06	1.3750000064050026e-06	8.970314105008253e-06	1.5000000151133008e-06	8.358582234045555e-06	0.0	0.0	-16.40364912500106	0.8147569265471811	-38.082843000000025	0.6961567919051321	31.528898374999986	0.8047385822926781	-5.839313330699997	0.0655168162987302	-28.79690008069993	0.7200798102423389	THQ8	-8.921710000000001	0.1	0	THQ
g9	3.749996949409251e-07	1.03396831181281e-05	-5.000000307120446e-07	8.46523967494367e-06	2.8749999850674614e-06	9.05506415429478e-06	-1.6249999849549113e-06	7.781294753244064e-06	-1.249999957764203e-06	8.579391016919983e-06	0.0	0.0	-15.50724787500019	1.003419429326184	-39.099774750000016	0.6423634502336487	31.592853875000056	1.1294572499096684	-6.081950791799997	0.06990055629895826	-29.096119666800213	0.8643022757953167	THQ9	-5.90206	0.1	0	THQ
g10	-2.499999663996277e-07	9.630215879647259e-06	7.500000047855337e-07	8.264438896988061e-06	1.7500000299719434e-06	6.19117683708769e-06	5.000000152932672e-07	6.715601075867317e-06	1.3750000026391264e-06	8.14373752808989e-06	0.0	0.0	-23.00512749999996	4.696085274748674	-40.274482749999976	1.2597728311342842	34.780531999999944	4.580935970080992	-6.1736558859000015	0.15146963150986778	-34.67273001089999	1.257522927602766	THQ10	-10.4315	0.14	1	THQ
g11	4.12499989238313e-06	1.0960738030013917e-05	-3.249999993073516e-06	1.0612595749587643e-05	1.374999991128334e-06	8.442052146279336e-06	2.5000000384523e-07	7.3928080074396665e-06	2.124999894448365e-06	1.0144459934137e-05	0.0	0.0	-22.99257312500007	3.8554900609999447	-42.08340699999992	0.817775149884177	34.4881173749999	3.571632046723044	-6.418728996300001	0.07675468447689109	-37.006587121300115	0.7723312833268864	THQ11	-9.33348	0.41	1	THQ
g12	-1.2500004800131138e-07	8.062967169700475e-06	-2.499999976635081e-07	8.050054922887895e-06	-1.7499999995607139e-06	8.638886086571585e-06	-1.1249999892015694e-06	9.444800378039252e-06	6.249999809426754e-07	9.681097912200206e-06	0.0	0.0	-24.12964187499988	3.5493226465052814	-43.13286750000007	1.098381067047182	35.772126624999984	3.5536026327657004	-6.7589836623	0.10471461002772932	-38.249369037300156	1.1006917872433195	THQ12	-7.5491399999999995	0.1	1	THQ
g13	3.499999929772457e-06	8.348575848758658e-06	-1.3750000144341355e-06	8.10801305459357e-06	2.87499992452922e-06	6.722417188554862e-06	1.3749999953915906e-06	8.798910586297563e-06	-2.375000095327096e-06	7.716712206260432e-06	0.0	0.0	-74.10367225000094	9.244681462627911	-36.95024124999999	1.0905846431199713	86.5476675	8.453016040898259	-6.455202168599997	0.14122217452381744	-30.961444168600014	2.081423834718289	THQ13	-7.41188	0.1	-1	THQ
g14	1.249998865660018e-07	1.1816855146477625e-05	-6.250000170382464e-07	8.719749494778958e-06	1.6250000048501078e-06	8.535009232249595e-06	-3.7500000168222407e-07	1.0655010157791013e-05	-1.7499999339065654e-06	7.355401299265926e-06	0.0	0.0	-78.0632195000003	10.618243645351447	-36.43822837499992	1.5463209503682225	88.82675837500004	9.145944939154347	-6.284425920300003	0.2339479297557932	-31.95911642029992	3.2000400665316087	THQ14	-9.19623	0.27	-1	THQ
g15	-2.0000000813524827e-06	1.0677289269761684e-05	-2.4999999823194233e-06	9.833605448550492e-06	-1.1249999791118626e-06	8.7040327927689e-06	-7.500000026539054e-07	9.226861286729007e-06	1.499999967364829e-06	1.012140981962479e-05	0.0	0.0	-79.55585237500014	13.608422568717037	-36.95484912499999	2.0339277818951915	89.19059575	11.667812364318152	-6.2471353238999985	0.30071128621274	-33.56724594889988	4.172826232305621	THQ15	-10.7106	0.14	-1	THQ
g16	9.99999765554094e-07	7.844429639510017e-06	-4.125000003796231e-06	1.0507775463568157e-05	-3.1249999960891732e-06	9.39101423585654e-06	7.499999878746168e-07	8.897392611002189e-06	7.50000036049414e-07	8.873047057553354e-06	0.0	0.0	-18.683591750000488	3.997149751249823	-39.45985299999996	1.3155475088221928	32.28593987500001	3.593949149322253	-5.9097043845	0.08286791239996108	-31.76721400949977	1.2694490487162529	THQ16	-7.41188	0.38	1	THQ
