ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j11	3.749996392343746e-07	8.805388905677888e-06	2.499999986262935e-06	7.862257202416498e-06	2.5000000383101904e-06	1.2304318761547607e-05	-1.2499998231163545e-07	7.046455896364587e-06	-1.7499998929793037e-06	1.1694460170519272e-05	-2.971318875	0.020363021728479633	0.0	0.0	-17.426405374999767	0.7452661905410861	28.48424200000019	0.794006334824082	-26.301450625000008	0.5616314154794526	-18.214929375000157	0.6752557006593425	11a	-5.6	0.1	0	Janssen
j12	-3.7499963241316435e-07	8.624286913808042e-06	4.999999766752694e-07	9.844986019726757e-06	1.7499999819392543e-06	7.358455159847345e-06	1.749999986095929e-06	1.1254597496525786e-05	8.750000314705629e-07	9.031905665778592e-06	-2.8848719999999983	0.030747642195328707	0.0	0.0	-15.350028125000035	1.031092860262653	24.826295624999837	0.9517167681718508	-23.966574500000032	0.5155266520693667	-17.37517450000016	0.7124962614399734	11b	-5.6	0.1	0	Janssen
g1	-2.874999593132088e-06	1.1395973806336213e-05	-1.6250000189188541e-06	7.021519768794528e-06	8.749999363999451e-07	9.327532247305856e-06	-1.6249999890050047e-06	9.56976685234672e-06	-6.250001510466065e-07	9.875452676443204e-06	-4.573216624999999	0.04076361715398464	0.0	0.0	-16.273968374999864	0.79624704712417	31.339826000000066	0.9548703161360828	-37.95169487499996	1.0055751424845225	-27.45905974999989	0.8775077331608242	THQ1	-9.607999999999999	0.1	0	THQ
g2	-1.3750002312917786e-06	1.1145378253426352e-05	-1.6249999535489225e-06	1.2945850537754148e-05	-1.8750000258194176e-06	6.9015809907609405e-06	-1.6484591469634323e-14	9.3589298796319e-06	2.999999948798404e-06	1.0913538402233557e-05	-3.7045030000000017	0.03401337952337336	0.0	0.0	-14.494948375000305	0.9620702866500168	26.26353700000001	0.7841028673683182	-30.9325381249999	0.5506908827663601	-22.868454375000105	0.5609827076309544	THQ2	-7.6864	0.1	0	THQ
g3	1.499999959833076e-06	1.0271786047193381e-05	1.6249999852391286e-06	9.597005404624027e-06	-3.7500000175327843e-07	6.447440769570851e-06	9.999999971199713e-07	9.802415762205102e-06	-2.500000518068646e-07	7.3283127583314225e-06	-4.399801750000001	0.04605661763175358	0.0	0.0	-15.111660250000016	0.5494371368587415	29.71247162500009	0.6449155086200311	-36.9680918750001	1.0552204614030134	-26.76707875000022	0.911460195817244	THQ3	-9.33348	0.1	0	THQ
g4	1.2499975582613842e-07	8.512470038350092e-06	-1.4999999665121774e-06	8.885466921169706e-06	-3.125000009163159e-06	1.1275423709354957e-05	1.8750000069900357e-06	9.723446748257125e-06	-1.500000057745865e-06	9.562861170124602e-06	-4.3415374999999985	0.036506796203248565	0.0	0.0	-17.1281724999997	1.0631973988596226	32.03114899999994	1.12978574573116	-36.480453875000045	0.6544511489473653	-25.91901900000027	0.8920457797035201	THQ4	-9.33348	0.127	0	THQ
g5	-1.624999929390469e-06	9.568907732518753e-06	2.500000054794782e-07	8.141868802276773e-06	1.2499999016313268e-07	9.734233300694161e-06	1.624999996323595e-06	6.37721099242534e-06	8.749999695112366e-07	7.5784583370861055e-06	-4.546741875	0.06943459391512627	0.0	0.0	-16.873814250000336	0.9396596482805116	32.67156024999996	1.1007360576682663	-38.582116125	0.941491383526491	-27.331110750000178	0.7588290520219639	THQ5	-10.8433	0.1	0	THQ
g6	1.2500012871896615e-07	1.0021281891415517e-05	-4.62499995094845e-06	9.265369149774097e-06	1.250000004517915e-06	7.745776461411861e-06	1.7500000080872268e-06	7.755388735813043e-06	2.624999909528469e-06	1.1642848041312978e-05	-4.840532249999999	0.06756747230077148	0.0	0.0	-13.779090625000293	0.6944773008538894	33.00352487499997	1.0042743906924545	-38.00778499999999	0.9824172597096142	-23.623881875000247	0.8839827521957709	THQ6	-7.6864	0.1	0	THQ
g7	-1.3749997151535354e-06	9.59240934810608e-06	2.750000022047061e-06	6.752511975221484e-06	3.609557097661309e-14	1.041181200403632e-05	1.2499999761672598e-06	8.89231111442449e-06	-1.7499999944448064e-06	1.0314090475839543e-05	-4.360330125000001	0.0557953591599039	0.0	0.0	-25.232524375000047	2.2229676314212954	40.86797037500011	2.5186521433389304	-39.53736099999997	2.039592290302927	-28.26224424999987	1.757980938151403	THQ7	-7.96091	0.1	0	THQ
g8	2.999999724124791e-06	7.689392567332954e-06	1.7500000292614003e-06	8.790335883254909e-06	2.4999998061048245e-07	7.911242762346742e-06	-1.3749999855150462e-06	8.156871752616936e-06	-1.5000000857412487e-06	9.687733445758516e-06	-4.716872750000001	0.04240226319461062	0.0	0.0	-15.756541374999626	0.7651675802113341	32.50808199999999	1.0272507253636576	-37.96438837499995	0.7103692265890461	-25.92971837499989	0.4332152075134215	THQ8	-8.921710000000001	0.1	0	THQ
g9	-1.4999998154507919e-06	9.022465893565652e-06	1.874999997824034e-06	7.79875741433165e-06	-4.999999454469162e-07	1.1309170558215888e-05	-8.750000102963896e-07	1.1806166083812732e-05	2.500000229588295e-07	1.1410007137942587e-05	-4.879285625000001	0.0503946959238483	0.0	0.0	-14.704228249999678	0.9784094687090021	31.531102249999947	1.0329346382570792	-38.99678849999996	0.6344345826402836	-27.0492008750001	0.7301771724474104	THQ9	-5.90206	0.1	0	THQ
g10	-3.888089850079268e-13	7.610979271683397e-06	-7.50000005638185e-07	4.445929789668445e-06	1.2500003677473614e-07	9.213403025781913e-06	-1.749999983999828e-06	7.704818198887707e-06	-2.2499999789715732e-06	1.09285429142481e-05	-5.083049374999997	0.11931257205040563	0.0	0.0	-19.834949250000093	4.898418021723157	34.153345250000115	4.882884952038441	-40.053750624999964	1.2805285809806342	-30.818408624999837	1.2306185677402637	THQ10	-10.4315	0.14	1	THQ
g11	3.125000191630533e-06	9.341433699292197e-06	-1.1250000267182258e-06	9.332289985989556e-06	-1.374999998660087e-06	8.19602859562664e-06	-1.2499999833437413e-07	1.0280838782819673e-05	8.750000452550923e-07	9.038218634193942e-06	-5.200968624999998	0.07858716801900585	0.0	0.0	-19.85857900000026	3.8447374599892634	33.432122250000006	3.5723433361379824	-41.956460625000034	0.8601491980237437	-33.58388462499984	0.6672387647943997	THQ11	-9.33348	0.41	1	THQ
g12	-5.000001897315086e-07	8.31934444049292e-06	-4.999999791266417e-07	8.277120911433864e-06	1.2500006874915927e-07	8.138458005766097e-06	-1.250000012547048e-06	9.133700820515697e-06	-1.7500000471670773e-06	7.602844702894963e-06	-5.389887625	0.08057589587055174	0.0	0.0	-21.09328799999987	3.4693916410708336	34.91822937500005	3.4366365160024284	-43.005426624999956	1.1258243559549024	-34.57037675000012	0.9941313123132	THQ12	-7.5491399999999995	0.1	1	THQ
g13	-9.999996450460458e-07	6.8892026826678264e-06	-6.249999839269547e-07	8.516375873868164e-06	1.8749999816236599e-06	8.875683390592763e-06	-4.999999920585197e-07	8.273493703334039e-06	-1.3749999541801114e-06	9.5636236803511e-06	-4.9543318749999985	0.04576605364405382	0.0	0.0	-65.77995224999935	9.361106360763909	77.24065037500007	9.1823164366594	-38.093784875000075	1.019028659829749	-31.587420250000118	1.5847319913899474	THQ13	-7.41188	0.1	-1	THQ
g14	-1.955413608811796e-13	7.43997568652542e-06	2.124999978008191e-06	9.054879761373157e-06	-1.249999873351726e-06	8.29518509329741e-06	4.0000000397100165e-06	8.452791461576844e-06	1.1249999054996349e-06	8.65315700698948e-06	-4.788363999999998	0.05005539421009225	0.0	0.0	-70.16112762499985	10.596900833476829	80.58163412500019	9.66540167508152	-37.48200574999996	1.5286788718648887	-31.849857249999985	2.357931048013986	THQ14	-9.19623	0.27	-1	THQ
g15	2.499998959137884e-07	8.053799064537147e-06	1.2499999172632672e-07	9.036120322165417e-06	-1.1250000052598353e-06	8.762082026736577e-06	-1.1250000005702529e-06	9.47100307985784e-06	-1.7500000926418124e-06	9.254148402006663e-06	-4.780118375000002	0.06466607368095822	0.0	0.0	-70.40700487500048	13.58589390966765	80.58346449999993	12.627513840450847	-38.17210337499998	1.9260390464151456	-32.77576574999976	2.791815539194864	THQ15	-10.7106	0.14	-1	THQ
g16	2.1249998735584084e-06	7.324994616458728e-06	-9.999999987542195e-07	9.565667916519058e-06	8.750000212387476e-07	7.940400599935067e-06	1.250000126873374e-07	8.080673364424792e-06	-1.1249999438689429e-06	7.946691804931535e-06	-4.91969975	0.08361854178484412	0.0	0.0	-15.879514374999445	4.047268457729353	32.68639212499999	3.3739963032233566	-39.33371724999992	1.3207626275036588	-27.446538249999925	1.0666316513894114	THQ16	-7.41188	0.38	1	THQ
