ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
g4	-2.624999581257725e-06	7.525190711355704e-06	-2.3749999992617177e-06	8.721547119503069e-06	1.7500000053871642e-06	9.973781284335144e-06	2.49999998658268e-06	7.392508274755309e-06	-2.500000549332526e-07	8.88512290798098e-06	0.0	0.0	-15.356473499999893	0.9429382202822791	-36.874404499999955	0.6764663033854184	27.875123374999944	0.9980184578746408	-5.221182607200003	0.07475865252298841	-29.576938232199865	0.8577671447798046	THQ4	-9.33348	0.127	0	THQ
g5	-3.500000048006768e-06	6.977312122674939e-06	-1.0000000177967648e-06	8.551827033654483e-06	2.124999991224285e-06	7.842074188641843e-06	1.5000000116316411e-06	7.462781213605985e-06	2.375000033936203e-06	9.385431833593324e-06	0.0	0.0	-15.384136625000973	0.993615903998976	-38.54013825000001	0.4294187874301084	28.501909750000078	1.0665533073801143	-5.3590151025	0.060202795309129774	-30.781378727499927	0.5423340209909475	THQ5	-10.8433	0.1	0	THQ
g6	-1.5000001076259649e-06	9.645323654014396e-06	-8.749999972224032e-07	8.739213861456231e-06	-3.000000046853302e-06	6.878459006220164e-06	4.1250000326442656e-06	8.52126303718787e-06	3.125000102812692e-06	6.963896319269192e-06	0.0	0.0	-12.833778749999475	0.7870555573479465	-37.915580375	1.03767426970499	27.484094749999986	0.945228421180862	-5.5092184757999965	0.10476059343839317	-28.77448097580015	0.8640837889408659	THQ6	-7.6864	0.1	0	THQ
g7	-2.0000001859443728e-06	7.3902763851568176e-06	-1.249999983201633e-06	9.671389676694952e-06	2.499999547467269e-07	1.093018169889986e-05	-3.374999988352556e-06	8.051660684019886e-06	2.499999406779807e-07	9.422068143106894e-06	0.0	0.0	-21.177944000000302	3.049346464946233	-39.41283250000009	1.4444992839069641	34.380502250000006	3.105653748767078	-5.371137128699997	0.1595811140169403	-31.581417503700195	1.4741681435742813	THQ7	-7.96091	0.1	0	THQ
g8	1.374999810650479e-06	7.407641756624159e-06	-9.999999612375632e-07	9.721299571086517e-06	2.9999998834284726e-06	9.534047990828565e-06	1.8750000103295861e-06	9.770694738316942e-06	1.3750000135814844e-06	9.468209766180888e-06	0.0	0.0	-14.80343924999961	0.8700493486249821	-38.90484062500001	1.2790111430232682	27.963769000000006	0.9492736479525548	-5.5981300869	0.1600378294535709	-31.342634336899916	1.49813888840814	THQ8	-8.921710000000001	0.1	0	THQ
g9	2.9999998764651537e-06	9.075027244027943e-06	3.750000098534656e-07	1.0582974192392469e-05	1.249999836261395e-07	9.536162229346613e-06	-2.4999999659058856e-06	9.878643184375793e-06	-1.250001361086106e-07	6.39745442497951e-06	0.0	0.0	-13.57149337499956	0.6357870775130571	-39.88559687500006	0.8452981044896947	27.02716775000009	1.14381445026489	-5.8554690912	0.08853144967704056	-32.2853907162002	1.380652736835875	THQ9	-5.90206	0.1	0	THQ
g10	-2.500000300642569e-07	9.143998649971923e-06	-4.1250000171544334e-06	7.112642360204599e-06	-1.6249999524120541e-06	7.3437268764686694e-06	-2.374999983061343e-06	7.564778484779002e-06	8.749999427948298e-07	8.03313116186538e-06	0.0	0.0	-13.131029874999454	3.2218245168221253	-40.010085624999974	0.7379078087635148	23.172224124999985	2.9811851560417937	-5.693323407299999	0.09843611509904727	-35.662222282300036	0.6970771458323789	THQ10	-10.4315	0.14	1	THQ
g11	7.499995683701855e-07	9.896561214121043e-06	-8.749999980750545e-07	9.695621750327734e-06	-1.4999999942233444e-06	9.52964583893675e-06	4.249999992111952e-06	1.2038965057925716e-05	-2.2499999747083167e-06	9.434257720155941e-06	0.0	0.0	-14.623818750000613	3.8312456277687965	-41.79067137500007	0.8101586701725151	24.49763512500012	3.572459951670077	-5.983057426499998	0.06355096200677625	-37.899912051499854	1.2501874231255938	THQ11	-9.33348	0.41	1	THQ
g12	-2.49999955030944e-06	8.211086569515741e-06	1.9999999956610283e-06	9.588854154602756e-06	-6.249999808005668e-07	1.0298131271770173e-05	-6.249999859875288e-07	6.856452219766911e-06	2.3749999292022043e-06	1.0254698546758051e-05	0.0	0.0	-15.099430124999907	4.510989111845434	-42.94483674999998	1.0765024782295625	25.253774375000052	4.303051769497941	-6.248752089299999	0.12819793291550036	-39.039243964300276	1.3519762359747638	THQ12	-7.5491399999999995	0.1	1	THQ
g13	1.0000001748267096e-06	7.436781239185472e-06	1.7499999916026352e-06	9.270183040539944e-06	5.000000149379957e-07	9.047662084474248e-06	-1.499999965446364e-06	9.34912343846058e-06	-8.749999774693151e-07	8.501839680290048e-06	0.0	0.0	-55.3190021250002	10.171892462378985	-39.48418700000006	1.1679299038921716	66.81921500000007	9.38836234191278	-6.0784977123	0.13878918667816242	-34.06247096230029	1.345840707102432	THQ13	-7.41188	0.1	-1	THQ
g14	-3.7500010648727754e-07	6.8097673163010355e-06	6.250000053853454e-07	7.900199917786368e-06	-8.74999903146545e-07	8.537394216589639e-06	1.1250000026308272e-06	8.044801163716331e-06	-2.5000006985465013e-07	1.014576344788334e-05	0.0	0.0	-60.392339874999855	11.896623177435654	-38.37053262499997	1.371564000064302	70.659462625	11.039275489817877	-5.835889133099999	0.23553474221543585	-33.9392987581	2.302565965070554	THQ14	-9.19623	0.27	-1	THQ
g15	-1.8749997934719433e-06	8.270684090970796e-06	2.0000000392883518e-06	6.484363489171025e-06	-2.4999995346775e-07	8.142530992695544e-06	3.249999988739205e-06	9.090662125791259e-06	3.000000019142135e-06	9.03840830526312e-06	0.0	0.0	-59.82672962499965	11.348768794726482	-38.682589124999964	1.4499276395832754	69.94102662500006	10.081735558008901	-5.776917248700001	0.2572671692352625	-34.345203248699896	3.1016519818911608	THQ15	-10.7106	0.14	-1	THQ
g16	-6.250005844776753e-07	7.3054506829224225e-06	-8.750000053225905e-07	1.0133614236147003e-05	2.125000005150924e-06	1.0839287633185704e-05	-7.500000030091769e-07	8.124026374825591e-06	-6.249999930219019e-07	9.727547501140936e-06	0.0	0.0	-11.065553124999518	3.713050438808674	-39.24005425	0.9393841757098386	22.90558812499995	3.408516676651688	-5.459838815700006	0.11517932407225642	-32.859858815699944	1.67058430632153	THQ16	-7.41188	0.38	1	THQ
