ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j11	3.500000296980943e-06	7.46519675822692e-06	-2.750000007409881e-06	8.076052655457648e-06	6.250000136276412e-07	1.0724500450464527e-05	-1.0000000407472951e-06	8.383512004093229e-06	2.250000026151611e-06	8.261363151735159e-06	-2.8475744999999995	0.01860046246827781	0.0	0.0	-21.29052962500007	1.0406071513784312	38.539641250000095	1.1545351408065732	-30.801097500000033	0.6127813997274767	-16.399557749999946	1.238193164822422	11a	-5.6	0.1	0	Janssen
j12	-4.999995280741132e-07	8.819955861250721e-06	3.4999999980911413e-06	9.013526699053315e-06	1.5000000867360089e-06	8.098826713768256e-06	1.0000000080978564e-06	7.94491455291031e-06	1.9999999973663305e-06	8.604849379399969e-06	-2.8763097500000008	0.015782919122244287	0.0	0.0	-17.586077125000468	1.122610743669069	36.685630000000074	1.4829467661097546	-29.158049000000066	0.5019139089459017	-12.934798374999966	0.9573210879258908	11b	-5.6	0.1	0	Janssen
g1	2.5000000960062605e-07	7.394631327584146e-06	-2.499999801841568e-07	7.897376249374312e-06	-2.749999898838951e-06	8.482820588032065e-06	3.374999944938395e-06	9.306575516950135e-06	3.3750000976340284e-06	7.705370217931874e-06	-4.973711125000001	0.021389791838582882	0.0	0.0	-27.179516250000084	1.0929602364234012	69.88012450000011	1.8868629659569536	-52.033981375000074	0.6011490508130163	-14.307080249999874	2.060852270739181	THQ1	-9.607999999999999	0.1	0	THQ
g2	1.7499999034953357e-06	8.388734706372059e-06	-3.749999669366843e-07	6.978163794887188e-06	1.250000117778427e-06	7.647907890376547e-06	-1.7499999836800838e-06	8.007904740294606e-06	-1.2500005581728143e-07	7.1919326116984485e-06	-3.7315697500000033	0.01927672367694421	0.0	0.0	-22.08679662500045	1.2320133114476697	48.452627624999906	1.2790537039717729	-39.476561000000075	0.4572519138641377	-16.8422989999999	0.9697598194295478	THQ2	-7.6864	0.1	0	THQ
g3	-6.249999546525942e-07	7.129943202410061e-06	-7.499999709636996e-07	7.5616346769677976e-06	-1.1250001001883447e-06	8.520929713517574e-06	-1.2500002867454894e-07	7.199908375160584e-06	-1.4999999685016971e-06	8.203507018111346e-06	-4.620998125000002	0.02012278998368353	0.0	0.0	-25.256905250000035	1.059887491809652	62.83607650000002	1.0983429846162776	-48.49061737499995	0.846194967770927	-15.532448374999909	1.1789770487660265	THQ3	-9.33348	0.1	0	THQ
g4	-2.2499999408864825e-06	8.774312693373244e-06	2.0037305148434824e-14	7.809401556343286e-06	-1.4999999871179168e-06	7.707016786177656e-06	1.3750000082524141e-06	8.203224323788748e-06	2.6249999572769413e-06	8.608137938942593e-06	-4.5304872499999975	0.020858514350737024	0.0	0.0	-30.041213374999934	1.0505214651043877	66.42603087500002	1.321757434689348	-48.02996612499993	0.4504884295179354	-16.17563562499981	1.182216142941145	THQ4	-9.33348	0.127	0	THQ
g5	-8.750000824875315e-07	6.8133776853301075e-06	1.3750000358925262e-06	5.9999386382895825e-06	2.749999975861783e-06	9.017012487336259e-06	-1.6250000146555975e-06	9.325195916331894e-06	3.375000188157173e-06	9.676511139660534e-06	-4.83262675	0.018301477793883667	0.0	0.0	-30.67114600000033	0.8323972044579208	70.45597812499993	1.1484164057145003	-51.43837800000002	0.4845042667997723	-16.486167624999876	0.9195262644184338	THQ5	-10.8433	0.1	0	THQ
g6	3.7500001280932335e-06	8.741072112369658e-06	-3.3750000034160617e-06	8.27083680133167e-06	3.24999995939379e-06	9.807840117062573e-06	-1.374999991128334e-06	8.202786874891252e-06	3.2500000769175587e-06	1.1042525400179144e-05	-5.1754065	0.021458675198450957	0.0	0.0	-26.078798624999767	0.9528205898517496	72.34107324999994	1.091328396559292	-52.30609500000008	0.9618628470069336	-11.2192213749998	1.3846764415851134	THQ6	-7.6864	0.1	0	THQ
g7	2.499999118299457e-07	8.322703667974664e-06	-1.6249999953288353e-06	9.881793683537123e-06	1.3750000721302055e-06	7.779652205581486e-06	-1.249999802155344e-07	7.815266734563526e-06	2.250000036667643e-06	9.28712459854514e-06	-4.586567624999998	0.039090363344180604	0.0	0.0	-31.490516000000554	1.5034267500240897	67.7045829999999	1.819790543656467	-50.52699937500003	1.2152179571677109	-18.89949787500002	2.3766302424585075	THQ7	-7.96091	0.1	0	THQ
g8	2.249999831747118e-06	7.519744022161949e-06	5.000000031429863e-07	8.643044535640499e-06	1.250000014607622e-06	6.127532759951402e-06	-7.500000022275799e-07	9.563891420720276e-06	-3.7499999962165024e-07	7.824389235260037e-06	-5.189274624999999	0.023818298466296697	0.0	0.0	-26.344508500000334	1.4649944979812772	71.55601237500005	1.8483325025184072	-53.21195224999998	0.8503220143268272	-13.189720124999962	1.8814998155296772	THQ8	-8.921710000000001	0.1	0	THQ
g9	-1.7500006902082532e-06	5.523968863231455e-06	-1.1249999944595855e-06	1.0598575152304027e-05	-3.749998818136646e-07	8.948004843981481e-06	1.3749999897072484e-06	7.288899255370195e-06	-3.750000084323801e-07	7.864451215327842e-06	-5.354142375	0.03645227112079175	0.0	0.0	-24.063883374999623	1.7567575255827736	70.0375321250001	1.7928556209690942	-54.51094249999997	0.7157014397611703	-13.891438375	1.0466253505856034	THQ9	-5.90206	0.1	0	THQ
g10	2.249999665764335e-06	5.831965937790609e-06	8.749999928170382e-07	7.519780946307753e-06	-3.750000765023742e-07	6.980245928824132e-06	-2.8749999584221088e-06	1.0016595864831401e-05	-3.750000368540896e-07	8.348427966413432e-06	-5.8395870000000025	0.02087299914013886	0.0	0.0	-69.36416012500003	2.6036189051028322	107.364121125	2.898557599169203	-59.02428799999995	0.6514239690996639	-26.863914500000092	0.9682689008238884	THQ10	-10.4315	0.14	1	THQ
g11	2.874999643154297e-06	7.718723506390596e-06	4.999999663368726e-07	8.377831643951238e-06	1.4999999501696946e-06	8.156939719525642e-06	-2.50000025943109e-07	6.4304740548720075e-06	-2.0000000444042597e-06	6.961277667869321e-06	-5.979465	0.027509118336673414	0.0	0.0	-69.59747737499974	3.206112222766188	108.18018225	3.3556157052372275	-61.52085612499992	0.7311519537890887	-28.917613625000218	1.2235444629924928	THQ11	-9.33348	0.41	1	THQ
g12	-1.7500001160897228e-06	8.103433998471044e-06	2.2499999694503003e-06	9.11951050319897e-06	-1.2499994184622664e-07	7.580496599740567e-06	1.8750000290168598e-06	8.195996238891512e-06	1.624999929532578e-06	8.155287003985592e-06	-6.206289875	0.029961273036049813	0.0	0.0	-69.9465393749996	3.459661702592589	110.18385162500006	3.3324811296168293	-62.83993550000001	0.8226151780365714	-28.8089092499998	2.1984200250418366	THQ12	-7.5491399999999995	0.1	1	THQ
g13	-9.999999679166651e-07	9.988598844901014e-06	2.500000016141257e-06	7.234973618119223e-06	-2.5000002523256626e-07	9.077561566740893e-06	-2.249999997445684e-06	7.040760298072639e-06	-9.999999993226538e-07	6.164449915475979e-06	-5.1563436250000025	0.03574680846939457	0.0	0.0	-145.3749848749996	3.614809296128784	158.9822593750001	3.3405191165320347	-47.79222237500005	1.0971417257802525	-39.341293500000006	1.9161659631341743	THQ13	-7.41188	0.1	-1	THQ
g14	1.2500056641329142e-07	7.412142030313892e-06	-2.499999749261406e-07	8.656163502300716e-06	-4.999999666210896e-07	8.131491486127638e-06	-9.99999997048917e-07	8.955535545594943e-06	1.7499998264725038e-06	1.0227644410270697e-05	-4.943312874999997	0.03021166946376297	0.0	0.0	-149.39374275000054	3.526878771661659	160.33711025000005	3.003995075769588	-46.28504725000001	1.2706720732006591	-40.284992500000016	2.777734970210382	THQ14	-9.19623	0.27	-1	THQ
g15	1.1250000716245269e-06	9.556338656251252e-06	-1.249999706942617e-07	8.990120048119547e-06	1.5000000396980797e-06	8.349583617420071e-06	3.7499999777423904e-07	7.567737328780313e-06	3.2500000440904843e-06	8.906481379233896e-06	-4.944889000000001	0.02730416857739525	0.0	0.0	-145.89011399999944	3.6309118192449557	158.6852722499999	2.6557186523350627	-46.85650549999997	1.5246772385904288	-39.00623012499986	3.9761107163278986	THQ15	-10.7106	0.14	-1	THQ
g16	1.8750002163869797e-06	9.295165871142437e-06	-2.5000001443231666e-07	9.387900088892176e-06	-2.37500006747382e-06	8.743084347713468e-06	-3.750000025348753e-07	7.469136166765768e-06	-2.499999717997525e-07	9.056717046179044e-06	-5.860477750000004	0.022410306452610787	0.0	0.0	-65.6472353750006	3.5941649156641966	110.2416935000001	3.426641717487519	-58.83271275	0.8444922796521718	-20.09873374999975	2.227764880099361	THQ16	-7.41188	0.38	1	THQ
